ward_code,ward_name,borough_code,borough_name,candidate_name,party,party_long,number_votes,elected_flag,number_of_councillors_in_ward
E05011476,Purley & Woodcote,E09000008,Croydon,"Post, Martyn J.",GRE,Green Party,159,,3
E05011477,Purley Oaks & Riddlesdown,E09000008,Croydon,"Hoar, Simon J.",CON,Conservative Party,2010,Yes,2
E05011477,Purley Oaks & Riddlesdown,E09000008,Croydon,"Redfern, Helen D.",CON,Conservative Party,1927,Yes,2
E05011477,Purley Oaks & Riddlesdown,E09000008,Croydon,"Millman, Gillian",LAB,Labour Party,804,,2
E05011477,Purley Oaks & Riddlesdown,E09000008,Croydon,"Sahi, Khizar N.",LAB,Labour Party,725,,2
E05011477,Purley Oaks & Riddlesdown,E09000008,Croydon,"Rees, Denys J.",LD,Liberal Democrats,241,,2
E05011477,Purley Oaks & Riddlesdown,E09000008,Croydon,"Desorgher, Simon",GRE,Green Party,230,,2
E05011477,Purley Oaks & Riddlesdown,E09000008,Croydon,"Hesmondhalgh, Thomas",LD,Liberal Democrats,227,,2
E05011477,Purley Oaks & Riddlesdown,E09000008,Croydon,"Ramuz, Colette",GRE,Green Party,214,,2
E05011478,Sanderstead,E09000008,Croydon,"Hale, Lynne C. *",CON,Conservative Party,3971,Yes,3
E05011478,Sanderstead,E09000008,Croydon,"Hopley, Yvette R. *",CON,Conservative Party,3954,Yes,3
E05011478,Sanderstead,E09000008,Croydon,"Pollard, Timothy S. *",CON,Conservative Party,3844,Yes,3
E05011478,Sanderstead,E09000008,Croydon,"Ainscough, Paul W. E.",LAB,Labour Party,908,,3
E05011478,Sanderstead,E09000008,Croydon,"Graham, Lynda J.",LAB,Labour Party,904,,3
E05011478,Sanderstead,E09000008,Croydon,"Andrew, Joshua J. J.",LAB,Labour Party,853,,3
E05011478,Sanderstead,E09000008,Croydon,"Jefkins, John M.",LD,Liberal Democrats,498,,3
E05011478,Sanderstead,E09000008,Croydon,"Jordan, Annie S.",LD,Liberal Democrats,462,,3
E05011478,Sanderstead,E09000008,Croydon,"Miller, Keith",LD,Liberal Democrats,357,,3
E05011478,Sanderstead,E09000008,Croydon,"Bullock, Matthew J.",GRE,Green Party,334,,3
E05011478,Sanderstead,E09000008,Croydon,"Short, Hannah C.",GRE,Green Party,285,,3
E05011479,Selhurst,E09000008,Croydon,"Letts, Toni E. *",LAB,Labour Party,1606,Yes,2
E05011479,Selhurst,E09000008,Croydon,"Wood, David *",LAB,Labour Party,1570,Yes,2
E05011479,Selhurst,E09000008,Croydon,"Conradie, Josias H.",CON,Conservative Party,399,,2
E05011479,Selhurst,E09000008,Croydon,"James-Hoar, Sophia P. M.",CON,Conservative Party,347,,2
E05011479,Selhurst,E09000008,Croydon,"Graham, Catherine",GRE,Green Party,266,,2
E05011479,Selhurst,E09000008,Croydon,"Lucas, Matthew J.",GRE,Green Party,189,,2
E05011480,Selsdon & Addington Village,E09000008,Croydon,"Pollard, Helen S. *",CON,Conservative Party,2095,Yes,2
E05011480,Selsdon & Addington Village,E09000008,Croydon,"Ward, Robert C.",CON,Conservative Party,1901,Yes,2
E05011480,Selsdon & Addington Village,E09000008,Croydon,"Reid, Joyce",LAB,Labour Party,917,,2
E05011480,Selsdon & Addington Village,E09000008,Croydon,"Towl, Kenneth H.",LAB,Labour Party,704,,2
E05011480,Selsdon & Addington Village,E09000008,Croydon,"Underwood, Peter",GRE,Green Party,278,,2
E05011480,Selsdon & Addington Village,E09000008,Croydon,"Lishmund, Helen E.",LD,Liberal Democrats,271,,2
E05011480,Selsdon & Addington Village,E09000008,Croydon,"Shelley, Catherine J.",GRE,Green Party,229,,2
E05011480,Selsdon & Addington Village,E09000008,Croydon,"Williams, Crispin M. H.",UKIP,UK Independence Party (UKIP),127,,2
E05011480,Selsdon & Addington Village,E09000008,Croydon,"Collard, Michael J.",BNP,British National Party,42,,2
E05011481,Selsdon Vale & Forestdale,E09000008,Croydon,"Stranack, Andrew J. *",CON,Conservative Party,1982,Yes,2
E05011481,Selsdon Vale & Forestdale,E09000008,Croydon,"Millson, Stuart R. L.",CON,Conservative Party,1950,Yes,2
E05011481,Selsdon Vale & Forestdale,E09000008,Croydon,"Stephens, Peter M. B.",LAB,Labour Party,649,,2
E05011481,Selsdon Vale & Forestdale,E09000008,Croydon,"O'Connor, Deirdre C.",LAB,Labour Party,646,,2
E05011481,Selsdon Vale & Forestdale,E09000008,Croydon,"Morris Bullock, Bryony H.",GRE,Green Party,228,,2
E05011481,Selsdon Vale & Forestdale,E09000008,Croydon,"Douglas, Adrian R.",GRE,Green Party,186,,2
E05011481,Selsdon Vale & Forestdale,E09000008,Croydon,"Semadeni, Jean C.",LD,Liberal Democrats,178,,2
E05011481,Selsdon Vale & Forestdale,E09000008,Croydon,"Bailey, William J.",UKIP,UK Independence Party (UKIP),176,,2
E05011482,Shirley North,E09000008,Croydon,"Bennett, Susan E. *",CON,Conservative Party,2748,Yes,3
E05011482,Shirley North,E09000008,Croydon,"Chatterjee, Richard R. *",CON,Conservative Party,2683,Yes,3
E05011482,Shirley North,E09000008,Croydon,"Streeter, Gareth B.",CON,Conservative Party,2454,Yes,3
E05011482,Shirley North,E09000008,Croydon,"Henson, Mark D.",LAB,Labour Party,1900,,3
E05011482,Shirley North,E09000008,Croydon,"Elliott, Robert E.",LAB,Labour Party,1802,,3
E05011482,Shirley North,E09000008,Croydon,"O'Dame, Eunice",LAB,Labour Party,1705,,3
E05011482,Shirley North,E09000008,Croydon,"Sciberras, Christopher A.",GRE,Green Party,388,,3
E05011482,Shirley North,E09000008,Croydon,"Fearon, Frances R.",GRE,Green Party,321,,3
E05011482,Shirley North,E09000008,Croydon,"Small, Samuel",GRE,Green Party,289,,3
E05011483,Shirley South,E09000008,Croydon,"Cummings, Jason J. *",CON,Conservative Party,1869,Yes,2
E05011483,Shirley South,E09000008,Croydon,"Roche, Scott J.",CON,Conservative Party,1766,Yes,2
E05011483,Shirley South,E09000008,Croydon,"Nicodemi-Ehikioya, Marzia A.",LAB,Labour Party,1150,,2
E05011483,Shirley South,E09000008,Croydon,"Percival, David J.",LAB,Labour Party,1150,,2
E05011483,Shirley South,E09000008,Croydon,"Bebington, Margaret E.",GRE,Green Party,275,,2
E05011483,Shirley South,E09000008,Croydon,"Bebington, Andrew P.",GRE,Green Party,239,,2
E05011483,Shirley South,E09000008,Croydon,"Adams, Christopher A.",LD,Liberal Democrats,155,,2
E05011483,Shirley South,E09000008,Croydon,"Garner, Kathleen",UKIP,UK Independence Party (UKIP),143,,2
E05011483,Shirley South,E09000008,Croydon,"Thynne, Andrew J.",LD,Liberal Democrats,106,,2
E05011484,South Croydon,E09000008,Croydon,"Gatland, Maria R. *",CON,Conservative Party,2345,Yes,3
E05011484,South Croydon,E09000008,Croydon,"Neal, Michael A. *",CON,Conservative Party,2169,Yes,3
E05011484,South Croydon,E09000008,Croydon,"Perry, Jason S.",CON,Conservative Party,2108,Yes,3
E05011484,South Croydon,E09000008,Croydon,"Nabukeera, Stella",LAB,Labour Party,1633,,3
E05011484,South Croydon,E09000008,Croydon,"Hill, Mathew D",LAB,Labour Party,1606,,3
E05011484,South Croydon,E09000008,Croydon,"Waddell, Paul M.",LAB,Labour Party,1575,,3
E05011484,South Croydon,E09000008,Croydon,"Harris, Stephen",GRE,Green Party,442,,3
E05011484,South Croydon,E09000008,Croydon,"Bishopp, Michael T. A.",LD,Liberal Democrats,438,,3
E05011484,South Croydon,E09000008,Croydon,"Raza, Saima",GRE,Green Party,395,,3
E05011484,South Croydon,E09000008,Croydon,"Richards, Marc",GRE,Green Party,339,,3
E05011484,South Croydon,E09000008,Croydon,"Keynes, Toby W.",LD,Liberal Democrats,294,,3
E05011484,South Croydon,E09000008,Croydon,"Samuel, Mark R. L.",IND,Independent,104,,3
E05011485,South Norwood,E09000008,Croydon,"Avis, Jane *",LAB,Labour Party,2363,Yes,3
E05011485,South Norwood,E09000008,Croydon,"Fraser, Clive B.",LAB,Labour Party,2356,Yes,3
E05011485,South Norwood,E09000008,Croydon,"Cummings, Patsy J. *",LAB,Labour Party,2338,Yes,3
E05011485,South Norwood,E09000008,Croydon,"O'Flynn, Matthew E.",CON,Conservative Party,593,,3
E05011485,South Norwood,E09000008,Croydon,"Gunter, Tirena H.",CON,Conservative Party,575,,3
E05011485,South Norwood,E09000008,Croydon,"Umezurike, Chidi",CON,Conservative Party,435,,3
E05011485,South Norwood,E09000008,Croydon,"Salim, Tariq",GRE,Green Party,305,,3
E05011485,South Norwood,E09000008,Croydon,"Wisskirchen, Hania S.",GRE,Green Party,287,,3
E05011485,South Norwood,E09000008,Croydon,"Kellert, Alexandra E. M.",LD,Liberal Democrats,262,,3
E05011485,South Norwood,E09000008,Croydon,"Boyle, Marcus D. C.",GRE,Green Party,256,,3
E05011485,South Norwood,E09000008,Croydon,"Noone, Aoife",LD,Liberal Democrats,189,,3
E05011485,South Norwood,E09000008,Croydon,"Clark, James A. R.",LD,Liberal Democrats,186,,3
E05011486,Thornton Heath,E09000008,Croydon,"Clouder, Patricia *",LAB,Labour and Co-operative Party,2991,Yes,3
E05011486,Thornton Heath,E09000008,Croydon,"Jewitt, Karen A. *",LAB,Labour and Co-operative Party,2722,Yes,3
E05011486,Thornton Heath,E09000008,Croydon,"Young, Callton L. *",LAB,Labour and Co-operative Party,2458,Yes,3
E05011486,Thornton Heath,E09000008,Croydon,"Anike, Peter",CON,Conservative Party,670,,3
E05011486,Thornton Heath,E09000008,Croydon,"Brown, Aaliyah",CON,Conservative Party,574,,3
E05011486,Thornton Heath,E09000008,Croydon,"Francis, Shantelle",CON,Conservative Party,570,,3
E05011486,Thornton Heath,E09000008,Croydon,"Neal, Kirsty",GRE,Green Party,374,,3
E05011486,Thornton Heath,E09000008,Croydon,"Lord, Mark C.",GRE,Green Party,354,,3
E05011486,Thornton Heath,E09000008,Croydon,"Hunter, Michael D.",LD,Liberal Democrats,271,,3
E05011486,Thornton Heath,E09000008,Croydon,"Wilcock, Matthew G.",GRE,Green Party,191,,3
E05011486,Thornton Heath,E09000008,Croydon,"Ivanov, Jean P.",LD,Liberal Democrats,182,,3
E05011486,Thornton Heath,E09000008,Croydon,"Hammond, Martin G.",LD,Liberal Democrats,177,,3
E05011486,Thornton Heath,E09000008,Croydon,"Roznerska, Malgorzata M.",DP,Duma Polska,144,,3
E05011487,Waddon,E09000008,Croydon,"Canning, Robert W. *",LAB,Labour Party,2209,Yes,3
E05011487,Waddon,E09000008,Croydon,"Prince, Joy I. D. *",LAB,Labour Party,2134,Yes,3
E05011487,Waddon,E09000008,Croydon,"Pelling, Andrew J. *",LAB,Labour Party,2103,Yes,3
E05011487,Waddon,E09000008,Croydon,"Cesana, Alessia",CON,Conservative Party,1683,,3
E05011487,Waddon,E09000008,Croydon,"Springthorpe, Luke",CON,Conservative Party,1645,,3
E05011487,Waddon,E09000008,Croydon,"Ekekhomen, Donald O.",CON,Conservative Party,1622,,3
E05011487,Waddon,E09000008,Croydon,"Barnett, Nicholas S.",GRE,Green Party,357,,3
E05011487,Waddon,E09000008,Croydon,"Onions, Paula G.",GRE,Green Party,326,,3
E05011487,Waddon,E09000008,Croydon,"Ellis, Andrew H.",GRE,Green Party,260,,3
E05011487,Waddon,E09000008,Croydon,"Osman, Yusuf A.",LD,Liberal Democrats,188,,3
E05011487,Waddon,E09000008,Croydon,"Townsend, Karen L.",LD,Liberal Democrats,169,,3
E05011487,Waddon,E09000008,Croydon,"Taylor-Roffey, Alaric",LD,Liberal Democrats,145,,3
E05011487,Waddon,E09000008,Croydon,"Bowness, Marianne",UIA,Unity in Action,63,,3
E05011487,Waddon,E09000008,Croydon,"McKenzie, Winston T.",UIA,Unity in Action,59,,3
E05011488,West Thornton,E09000008,Croydon,"Campbell, Janet G.",LAB,Labour Party,2978,Yes,3
E05011488,West Thornton,E09000008,Croydon,"Khan, Bernadette *",LAB,Labour Party,2716,Yes,3
E05011488,West Thornton,E09000008,Croydon,"King, Stuart T. *",LAB,Labour Party,2640,Yes,3
E05011488,West Thornton,E09000008,Croydon,"Schofield, Dominic J.",CON,Conservative Party,653,,3
E05011488,West Thornton,E09000008,Croydon,"Stewart, Alasdair",CON,Conservative Party,621,,3
E05011488,West Thornton,E09000008,Croydon,"Talukdar, Abdul M.",CON,Conservative Party,563,,3
E05011488,West Thornton,E09000008,Croydon,"Gale, Eileen D.",GRE,Green Party,364,,3
E05011488,West Thornton,E09000008,Croydon,"Buttigieg, Barry P.",GRE,Green Party,278,,3
E05011489,Woodside,E09000008,Croydon,"Newman, Anthony J. *",LAB,Labour Party,2647,Yes,3
E05011489,Woodside,E09000008,Croydon,"Ali, Hamida *",LAB,Labour Party,2539,Yes,3
E05011489,Woodside,E09000008,Croydon,"Scott, Paul W. *",LAB,Labour Party,2446,Yes,3
E05011489,Woodside,E09000008,Croydon,"Natrajan, Rebecca",CON,Conservative Party,823,,3
E05011489,Woodside,E09000008,Croydon,"Akartuna, Eray A.",CON,Conservative Party,782,,3
E05011489,Woodside,E09000008,Croydon,"Tary, Mustafa O.",CON,Conservative Party,767,,3
E05011489,Woodside,E09000008,Croydon,"Brann, Christopher D.",GRE,Green Party,460,,3
E05011489,Woodside,E09000008,Croydon,"Garrod, Elaine D.",GRE,Green Party,362,,3
E05011489,Woodside,E09000008,Croydon,"Waterhouse, Hilary J.",LD,Liberal Democrats,322,,3
E05011489,Woodside,E09000008,Croydon,"Regan, Lydia J.",GRE,Green Party,314,,3
E05011489,Woodside,E09000008,Croydon,"Bayes, Samuel J. S.",LD,Liberal Democrats,293,,3
E05011489,Woodside,E09000008,Croydon,"Bonham, Luke R.",LD,Liberal Democrats,212,,3
E05000170,Acton Central,E09000009,Ealing,"Crawford, Daniel S. *",LAB,Labour Party,2267,Yes,3
E05000170,Acton Central,E09000009,Ealing,"Rooney, Sarah A.",LAB,Labour Party,2153,Yes,3
E05000170,Acton Central,E09000009,Ealing,"Gulaid, Abdullah A. *",LAB,Labour Party,2057,Yes,3
E05000170,Acton Central,E09000009,Ealing,"Barchuk, Vlod ",CON,Conservative Party,1060,,3
E05000170,Acton Central,E09000009,Ealing,"Walpole, Liam M.",CON,Conservative Party,978,,3
E05000170,Acton Central,E09000009,Ealing,"Sadjady, Amir ",CON,Conservative Party,935,,3
E05000170,Acton Central,E09000009,Ealing,"Van De Geer, Marijn C.",GRE,Green Party,575,,3
E05000170,Acton Central,E09000009,Ealing,"Joachim, Margaret J.",LD,Liberal Democrats,500,,3
E05000170,Acton Central,E09000009,Ealing,"Cunningham, Richard ",LD,Liberal Democrats,425,,3
E05000170,Acton Central,E09000009,Ealing,"Zerdin, David L.",LD,Liberal Democrats,294,,3
